name,team,age,year
Nick Crandell,WMU,,2022
Cole Cressend,ULM,19.0,2022
Caleb Cross,APP,20.0,2022
Eric Crouse,WAG,,2022
Ben Cruikshank,KENT,,2022
Dylan Cumming,LIB,,2022
Jacob Curry,UPST,24.0,2022
Kevin Cushing,COR,,2022
Jake Dahle,UTU,23.0,2022
Andrew DAlessio,PRIN,19.0,2022
Michael Darrell-Hicks,JAX,24.0,2022
Chandler David,UIW,,2022
Zach Davidson,RAD,21.0,2022
Colten Davis,RGV,,2022
Tyler Davis,VCU,20.0,2022
Brian Dawson,ARMY,,2022
Cam Day,UTAH,19.0,2022
Dylan Day,UNCO,19.0,2022
JD Deany,PFW,22.0,2022
Brandon Decker,OAK,19.0,2022
Chic DeGaetano,VILL,21.0,2022
Alex DeLeon,RICE,,2022
Richie Dell,KENT,,2022
James Deloatch,NORF,22.0,2022
Tyler DeLong,APSU,21.0,2022
Evan Demurias,NCAT,,2022
Jacob Denner,MICH,21.0,2022
Travis Densmore,OAK,21.0,2022
Nick DeSalvo,LIU,22.0,2022
Devin Desandro,NICH,,2022
Liam Devine,SBU,,2022
Matthew Dickey,UTM,23.0,2022
Jack DiLauro,HC,21.0,2022
Matt Dillard,SHSU,,2022
Jake Dixon,FRES,,2022
Triston Dixon,TXST,,2022
Frank Doelling,RID,,2022
Cameron Doherty,EIU,,2022
Ryan Douglas,UNCA,21.0,2022
Braxton Douthit,LAM,,2022
Kevin Dow,MASS,,2022
Brandon Downer,CBU,19.0,2022
Gabe Driscoll,BING,21.0,2022
Matthew Dubois,SPU,,2022
Sean Duffy,HPU,20.0,2022
Michael Dunkelberger,LIP,22.0,2022
Andrew Duran,UAPB,21.0,2022
Nick Durgin,STET,21.0,2022
Daniel Eagen,PRES,19.0,2022
Kevin Eaise,PENN,,2022
Reid Easterly,YALE,20.0,2022
Kaden Echeman,NKU,19.0,2022
Ethan Edelson,DSU,,2022
Aaron Eden,SJSU,22.0,2022
Brian Edgington,ELON,23.0,2022
Jacob Edwards,UNCA,21.0,2022
Spencer Edwards,COR,,2022
Riley Egloff,UNM,,2022
Connor Eisenmann,ALB,,2022
Damon Elarton,UAPB,,2022
Luke Eldred,DBU,24.0,2022
Hunter Elliott,MISS,19.0,2022
Campbell Ellis,VCU,,2022
Chris Ellison,COR,19.0,2022
Josh Emanuels,WASH,,2022
Benny Emmons III,SFA,,2022
Jackson Emus,PRIN,21.0,2022
Jared Engman,WASH,,2022
Zack Ernisse,UCSD,,2022
Brett Erwin,ME,,2022
Evan Esch,STMN,19.0,2022
Nick Evangelista,FDU,,2022
Brooks Ey,FOR,20.0,2022
Mark Faello,HOF,21.0,2022
Reid Fagerstrom,JVST,,2022
Mike Falco,JOES,,2022
Adam Falinski,EMU,19.0,2022
Michael Farinelli,NU,23.0,2022
John Farley,MAN,21.0,2022
Josh Farmer,MER,,2022
Noah Farmer,SIU,,2022
Ryan Feczko,DAV,,2022
Jared Feikes,SCU,,2022
Connor Fenlong,INST,,2022
Trenton Ferguson,UAPB,,2022
Ben Fero,STBK,,2022
Ben Ferrer,ORST,,2022
Rhett Fetner,UTM,,2022
Anthony Fett,AKR,,2022
Nick Ficarrotta,FLA,,2022
Anthony Fidanza,SOU,24.0,2022
Colin Fields,VAL,,2022
Jose Figueroa,AAMU,,2022
Jonathan Fincher,LT,23.0,2022
Jack Findlay,ND,19.0,2022
Ryan Fischer,NJIT,21.0,2022
Ty Fisher,GASO,21.0,2022
Ethan Flanagan,UCLA,20.0,2022
Jacob Flores,SDSU,23.0,2022
Nathan Florence,RUTG,,2022
Ty Floyd,LSU,20.0,2022
Chandler Fochs,WIU,22.0,2022
Ryan Forcucci,UCSD,19.0,2022
Jermel Ford,ALCN,,2022
Trey Fortner,JVST,,2022
Kelyn Fox,FAMU,,2022
Koty Frank,NEB,,2022
Logan Frasier,BRY,,2022
Tyler Frazier,UCR,23.0,2022
Nate Freeman,UCD,20.0,2022
Michael Frias,UCI,,2022
Brady Fuller,TROY,19.0,2022
Devin Futrell,VAN,19.0,2022
Jared Gadd,XAV,,2022
Garrett Gainous,TROY,20.0,2022
Nikelle Galatas,JKST,23.0,2022
Jimmy Galicia,LMU,,2022
Ryan Gallagher,UCSB,19.0,2022
Jack Gannon,SPU,,2022
Danny Garcia,STET,22.0,2022
Sam Garcia,HPU,20.0,2022
Trevor Garcia,FRES,,2022
Zach Garcia,AMCC,19.0,2022
Luke Garofalo,CCSU,22.0,2022
Chad Gartland,GMU,20.0,2022
Landon Gartman,MEM,,2022
Michael Garza,UIW,22.0,2022
Levi Gazarek,BGSU,,2022
Chase Gearing,NICH,22.0,2022
Doyle Gehring,AFA,,2022
Ricky Gerik Jr.,RGV,,2022
Ben Gerl,NKU,20.0,2022
Anthony Germinerio,ALB,22.0,2022
Tommy Gertner,ODU,,2022
Trey Gibson,LIB,20.0,2022
Matt Gilbertson,PITT,,2022
Cedric Gillette,MRMK,,2022
Brock Gillis,PORT,,2022
Gage Gillian,UNC,,2022
John Gilreath,SC,22.0,2022
Brant Glidewell,SIUE,,2022
Liam Golden,NAVY,,2022
Harley Gollert,APSU,23.0,2022
Jacob Gomez,ODU,20.0,2022
Chris Gonzalez,STET,,2022
Erick Gonzales,JKST,,2022
Jason Gonzalez,UNF,,2022
Joan Gonzalez,BCU,24.0,2022
Joseph Gonzalez,AUB,,2022
Jonathan Gonzalez,STET,19.0,2022
Ty Good,COFC,20.0,2022
R.J. Gordon,ORE,20.0,2022
Santhosh Gottam,BRWN,19.0,2022
Christian Graham,JAX,,2022
Mason Gray,UVU,,2022
Bryan Green,UCD,18.0,2022
Griffin Green,VT,,2022
Will Greer,BUCK,22.0,2022
Trent Gregson,CARK,,2022
Brian Gursky,UVA,,2022
Adam Guth,SELA,,2022
Diego Gutierrez,CSUN,,2022
Mike Gutierrez,UCSB,,2022
Colby Guy,JKST,19.0,2022
Austin Guzman,ALCN,,2022
Nate Haberthier,OSU,20.0,2022
William Haberstock,UNA,20.0,2022
Bryce Hackett,TAR,,2022
Jordan Haddaway,DSU,,2022
Brett Hagen,OAK,,2022
Matt Haley,UNM,,2022
Bubba Hall,DBU,,2022
Jordan Hamberg,COPP,20.0,2022
Matt Hamilton,BRAD,,2022
Ben Hampton,WVU,20.0,2022
Ryan Hardman,UTU,,2022
Garrett Harker,CIN,19.0,2022
Connor Harris,GW,22.0,2022
Evan Harris,DSU,21.0,2022
Jaden Harris,UTAH,19.0,2022
Payton Harris,ALST,,2022
Shane Harris,EVAN,,2022
Trevor Harris,SLU,,2022
Jared Hart,ILST,,2022
Griffin Hassall,KSU,,2022
Dylan Hathcock,JVST,,2022
Kevin Haynes,SAC,19.0,2022
Steve Hayward,UIW,,2022
Tyghe Healy,MRMK,,2022
Nick Heckman,NICH,,2022
Bryce Hediger,SBU,,2022
Daniel Hegarty,KU,,2022
Chad Heiner,MRSH,21.0,2022
Blake Helmstetter,IONA,,2022
Drew Helmstetter,IONA,,2022
Luke Helton,MORE,,2022
Blake Hely,DAV,,2022
Jaden Henline,PSU,,2022
Marcos Herrand,COPP,20.0,2022
Will Hesslink,MAN,,2022
Taed Heydinger,AKR,24.0,2022
Sean Higgins,COLU,22.0,2022
Kaleb Hill,CHSO,22.0,2022
MaKhail Hilliard,LSU,,2022
Trevor Hinkel,PEPP,,2022
Nick Hoffmann,CLEM,22.0,2022
Peter Holden,UNF,,2022
Dillon Holliday,UTU,,2022
John Holobetz,RAD,19.0,2022
Carter Holt,ARST,,2022
Justin Honeycutt,UNCA,20.0,2022
Garrett Horn,LIB,19.0,2022
Collin Horton,UNO,,2022
Trey Horton,GAST,,2022
Danny Hosley,GMU,,2022
Thomas House,EMU,,2022
Duncan Howard,PRES,,2022
Jackson Hulett,SMC,,2022
Chase Hungate,VCU,19.0,2022
Aidan Hunter,SC,19.0,2022
Colin Hunter,SAC,,2022
Jaren Hunter,ORST,,2022
Charlie Hurley,USC,20.0,2022
Ben Hutchins,CIT,,2022
Josh Ibarra,UNLV,,2022
Gordon Ingebritson,UCI,23.0,2022
Tyler Ingram,UIC,22.0,2022
Sam Ireland,MINN,21.0,2022
Garrett Irvin,ARIZ,,2022
Iain Isdale,UNCO,,2022
Jake Jackson,BAY,23.0,2022
Jacob James,UNA,22.0,2022
Nick Janowicz,TOW,,2022
Tylor Jans,ULM,22.0,2022
Darren Jansen,SJSU,,2022
Tyler Jeans,ARST,,2022
Jonah Jenkins,SF,23.0,2022
Chase Jeter,SHU,22.0,2022
Ben Johnson,GASO,20.0,2022
Dylan Johnson,SJU,19.0,2022
Luke Johnson,UMBC,20.0,2022
Colin Jones,NAVY,,2022
Tanner Jones,JVST,19.0,2022
Tyler Jones,WIN,,2022
Nolan Jorgenson,NAVY,,2022
Jacob Josey,FAU,,2022
Tucker Juline,UCR,,2022
Caden Kaelber,WSU,22.0,2022
Alex Kafka,MORE,22.0,2022
Timmy Kalantzakos,MRMK,,2022
Tyler Kaltreider,VMI,19.0,2022
Kaid Karnes,SIUE,,2022
Gabe Karslo,FOR,,2022
Joey Kasper,IONA,19.0,2022
Jake Kates,WKU,,2022
Beau Keathley,CIN,22.0,2022
Zach Keenan,MTSU,,2022
LJ Keevan,UML,19.0,2022
Janzen Keisel,BYU,19.0,2022
Braxton Kelly,OHIO,,2022
Kyle Khachadourian,UNO,,2022
Austin King,ALST,,2022
Nick King,BRAD,,2022
Tanner King,UTA,23.0,2022
Will Kinzeler,SELA,,2022
Grant Kipp,YALE,22.0,2022
Zach Kirby,ETSU,,2022
Calvin Kirchoff,WASH,,2022
Danny Kirwin,RID,,2022
Jacob Kisting,BRAD,19.0,2022
Cole Kitchen,SCU,,2022
Zach Klapak,DEL,,2022
Reagan Klawiter,NIU,21.0,2022
Dan Klepchick,MONM,,2022
Kyle Klingenbeck,NKU,,2022
Jacob Kmatz,ORST,19.0,2022
Cameron Knox,FOR,20.0,2022
Logan Koester,GW,20.0,2022
Jared Kollar,RUTG,,2022
Joey Kosowsky,FDU,22.0,2022
Evan Kowalski,ORU,,2022
Matthew Krall,PV,,2022
Collin Kramer,CLT,21.0,2022
Erik Kubiatowicz,ILST,21.0,2022
Quinton Kujawa,OAK,,2022
Trevor Kuncl,GW,,2022
Edward Kutt IV,OHIO,23.0,2022
Ryan Kysar,USD,20.0,2022
Trevor LaBonte,ME,,2022
Kyle LaCalameto,HOU,22.0,2022
Ryan LaMay,SHU,,2022
Carson Lambert,USC,22.0,2022
Will Lancaster,CLT,,2022
Cole Larsen,KU,,2022
Joshua Larzabal,PV,,2022
Brandon Lashley,STBK,,2022
Michael Lasiewicz,NIU,,2022
Graham Laubscher,STMN,,2022
Quinn Lavelle,LMU,,2022
Henry Leake,BC,23.0,2022
Tyler LeBlanc,UNO,20.0,2022
Keegan Leffler,UMBC,,2022
Tyler Lehrmann,USA,,2022
Niko Leontarakis,EKU,,2022
Carlos Lequerica,FIU,,2022
Kyle Lesler,MAN,,2022
Luke Leverton,M-OH,19.0,2022
Trystan Levesque,URI,20.0,2022
Will Levine,ASU,,2022
Noah Lewis,ME,19.0,2022
Caleb Leys,ME,18.0,2022
Brady Liddle,SEA,20.0,2022
Nathan Light,VMI,,2022
Karson Ligon,MIA,19.0,2022
Adam Link,MOST,,2022
Conner Linn,CIN,20.0,2022
Louis Lipthratt,BCU,,2022
Cam Liss,WSU,22.0,2022
David Litchfield,UCF,,2022
Brandon Little,UAPB,,2022
Brandon Llewellyn,PEPP,20.0,2022
Ryan Lobus,MER,21.0,2022
Connor Lockwood,VAL,,2022
Weston Lombard,SF,23.0,2022
Cade Lommel,CREI,20.0,2022
Wyatt Loncar,OSU,21.0,2022
Jalon Long,SAM,22.0,2022
Bryson Lonsbury,NKU,,2022
Cristian Lopez,UIC,,2022
Carter Lovasz,W&M,19.0,2022
Brenden Lovell,WMU,,2022
Max Loven,NDSU,,2022
Collin Lowe,BRY,23.0,2022
Hunter Loyd,ETSU,22.0,2022
Chris Ludman,DEL,,2022
Travis Luensmann,PSU,21.0,2022
John Lumpinski,BING,21.0,2022
Joey Machado,OMA,24.0,2022
Connor Maggi,GWEB,,2022
Ben Magovern,BUCK,,2022
Isaiah Magwood,JVST,,2022
Kyle Mahady,SPU,,2022
Blake Malatestinic,EIU,23.0,2022
Robbie Maldonado,PV,,2022
Luke Malone,UTSA,23.0,2022
Nolan Manzer,NORF,,2022
Matthew Marchal,WOF,21.0,2022
Dom Marcoccio,WOF,21.0,2022
Connor Markl,GCU,19.0,2022
Jason Marono,AAMU,,2022
Austin Marozas,MIZ,,2022
Eric Marrujo,UCR,,2022
Greg Martinez,LT,21.0,2022
Jordan Martinez,TXSO,,2022
Rob Martin,AFA,,2022
Juan Marulanda,JKST,,2022
Arlo Marynczak,SIE,,2022
Jack Masloff,VCU,,2022
Michael Massey,TULN,19.0,2022
Jared Mathewson,UNCG,,2022
Sean Matson,HARV,20.0,2022
Noah Mattera,UNLV,21.0,2022
Luke Matthews,PRES,,2022
Zach Maxey,M-OH,,2022
Ian May,CAL,19.0,2022
Saajan May,COLU,,2022
C.J. Mayhue,ECU,,2022
Cal McAninch,TOL,,2022
Dawson McCarville,NEB,,2022
Nolan McCarthy,GTWN,,2022
Nic McCay,SDST,21.0,2022
Calvin McClendon,MVSU,,2022
Griffin McCluskey,VAL,,2022
Matt McClure,LMU,20.0,2022
Ian McCole,JOES,,2022
Connor McCullough,KSU,,2022
Mike McCully,SIE,,2022
Charlie McDaniel,PRES,20.0,2022
Trey McDaniel,SIU,,2022
Liam McDonnell,JMU,,2022
Tobey McDonough,BRWN,,2022
Jake McDowell,SHU,21.0,2022
Drew McIllwain,APSU,,2022
Kyler McIntosh,ALST,19.0,2022
Max McKinley,UNF,,2022
Erik McKnight,LR,,2022
Cole McMillan,WSU,,2022
Matt McShane,JOES,19.0,2022
Colin McVeigh,FAIR,20.0,2022
Andrew Meadows,ALCN,,2022
John Medich,GT,,2022
Justin Medlin,ARST,,2022
Brendan Medoro,FDU,,2022
Nathan Medrano,HOU,23.0,2022
Osvaldo Mendez,ALST,,2022
Victor Mendoza,PV,,2022
Nolan Meredith,UCD,22.0,2022
Daniel Merkel,WAG,19.0,2022
Teddy Merritt,HPU,,2022
Jack Metzger,DART,21.0,2022
Paxton Meyers,BRWN,20.0,2022
Tyler Meyer,ASU,,2022
Isaac Milburn,EKU,20.0,2022
Jarrett Miller,MORE,22.0,2022
Justin Miller,PFW,21.0,2022
Trey Miller,UPST,,2022
Brandon Mitchell,UNO,22.0,2022
Nate Mitchell,NAVY,,2022
Coby Moe,NU,21.0,2022
David Moffat,UTA,,2022
Zach Morea,FAMU,22.0,2022
Austin Morgan,UPST,,2022
Blake Morgan,ODU,19.0,2022
Trey Morgan,VMI,21.0,2022
Nolan Morr,LAF,21.0,2022
Eli Morse,PORT,,2022
Gavin Mortenson,WCU,20.0,2022
Rigsby Mosley,TROY,,2022
Anthony Mozzicato,CCSU,,2022
Tyler Mudd,HC,20.0,2022
Joey Mugavero,FGCU,,2022
Ryan Murphy,JMU,,2022
Justin Murray,DART,,2022
Jacob Myer,PFW,22.0,2022
Brock Myers,TNTC,,2022
Jack Myers,KENN,,2022
Nate Nabholz,TOW,21.0,2022
Will Nash,ARST,,2022
Tyler Naumann,JAX,,2022
Garrett Navarra,CMU,22.0,2022
Drew Necochea,CBU,,2022
Brandon Neely,FLA,18.0,2022
Jeremy Neff,RICH,21.0,2022
Wyatt Nelson,DEL,,2022
Tony Neubeck,MIZ,19.0,2022
Ryan Neuweiler,LIU,,2022
Evan Nibblett,UMES,,2022
Austin Nichols,UNA,,2022
Trevor Nicholson,EIU,,2022
Tyler Nichol,COPP,20.0,2022
Dominic Niman,CCSU,21.0,2022
Noah Niznik,SEMO,,2022
Jack Noble,LBSU,22.0,2022
Jake Noviello,FAIR,22.0,2022
Tyler OClair,UAB,,2022
Kellen OConnor,CSUB,,2022
Austin Odell,BUCK,,2022
JD Ogden,COLU,20.0,2022
Michael OHanlon,HOF,20.0,2022
Bobby Olsen,BRWN,20.0,2022
Trevor Olson,XAV,,2022
Brennan ONeill,HALL,22.0,2022
Josh ONeill,STBK,21.0,2022
Tyler O'Neill,BUCK,18.0,2022
Abraham Ortiz,MVSU,,2022
Peter Ostensen,FAIR,20.0,2022
Hunter OToole,SELA,22.0,2022
Logan Ott,MD,,2022
Jaylen Paden,GASO,20.0,2022
Shemar Page,GRAM,,2022
Jacob Palisch,TA&M,,2022
Alex Pansini,MRST,,2022
Nick Pantos,ODU,,2022
Joe Papeo,RID,,2022
Jack Parisi,INST,,2022
Nick Parker,CCU,,2022
Reed Parris,COFC,,2022
Austin Parsley,UNCG,,2022
Brendan Pattermann,STBK,20.0,2022
Zach Patterson,PAC,23.0,2022
Jordan Patty,CMU,23.0,2022
Luke Patzner,INST,23.0,2022
Khristian Paul,SOU,,2022
Fisher Paulsen,CIT,,2022
Nick Payero,HALL,22.0,2022
Tom Peltier,CAN,21.0,2022
Nolan Pender,BELL,20.0,2022
Jacob Pennington,MUR,,2022
Leo Perez,AMCC,,2022
Travis Perry,YSU,,2022
Ryan Peterson,GMU,,2022
Seth Petry,UTM,,2022
Cyle Phelan,UNCW,19.0,2022
Riley Phillips,LOU,,2022
Domenic Picone,URI,21.0,2022
Buddie Pindel,HAW,,2022
Smith Pinson,KENN,19.0,2022
Zach Poe,TAR,,2022
Breon Pooler,ALST,,2022
Trey Pooser,COFC,20.0,2022
Michael Portella,GWEB,,2022
Brett Porthan,UTU,20.0,2022
Andrew Potojecki,LONG,,2022
Chris Pouliot,CAN,,2022
Jordan Power,TOL,,2022
Nick Powers,MSU,21.0,2022
Ryan Prager,TA&M,19.0,2022
Jeremiah Priddy,UCR,,2022
Luke Pryor,MSM,,2022
Joe Pucek,UMBC,,2022
Jeffrey Purnell,MRSH,,2022
Joseph Quintal,FOR,,2022
Derrick Rabb Jr.,UMES,,2022
Reece Rabin,PRIN,,2022
Jason Rackers,SEMO,,2022
Rich Racobaldo,FDU,,2022
Jaime Ramirez Jr.,AMCC,23.0,2022
Jake Rappaport,NJIT,,2022
Brian Raymond,WIU,,2022
Tucker Reed,UTM,,2022
Alex Reelfs,SCU,,2022
Peyton Reesman,RAD,,2022
Cameron Reeves,CIT,,2022
Caleb Reinhardt,EVAN,,2022
Matt Remley,HC,20.0,2022
Nick Remy,UMBC,,2022
Noah Rennard,MICH,23.0,2022
Dalton Renne,HAW,22.0,2022
Garrett Rennie,USD,23.0,2022
Cameron Repetti,CSUF,,2022
Luke Rettig,LEH,22.0,2022
Jackson Reynolds,UAB,,2022
Dalton Rhadans,WOF,,2022
Kaden Riccomini,UCD,22.0,2022
Joe Richter,SFA,,2022
Jake Ridgway,INST,23.0,2022
Caleb Riedel,OMA,21.0,2022
Hunter Riggins,USM,,2022
Will Ripoll,HCU,,2022
Hayden Robb,SELA,,2022
Conner Roberts,SMC,,2022
Tony Robie,TXST,21.0,2022
Carter Robinson,TULN,,2022
Bryce Robison,BYU,21.0,2022
Tony Roca,UNF,21.0,2022
Brenden Roder,OHIO,,2022
Joe Joe Rodriguez,SJU,22.0,2022
Riyan Rodriguez,MOST,,2022
Tristen Roehrich,NDSU,,2022
Dylan Rogers,AFA,,2022
Luke Roggenburk,SBU,,2022
Carson Rollins,UIW,,2022
Gabriel Romano,QUIN,,2022
Collin Romel,KENT,,2022
Ivran Romero,USD,20.0,2022
Ethan Ross,SJSU,21.0,2022
Michael Ross,SAM,19.0,2022
Billy Rozakis,SIE,19.0,2022
Connor Rudy,GRAM,23.0,2022
Rashad Ruff,COPP,20.0,2022
Aaron Rund,CAM,,2022
Wyatt Rush,MSU,,2022
Brett Russell,UNM,,2022
Coop Rust,UVU,,2022
Carter Rustad,MIZ,21.0,2022
Derek Salata,ILST,22.0,2022
R.J. Sales,UNCW,18.0,2022
Nico Saltaformaggio,NICH,,2022
Nick Sando,SCU,21.0,2022
Evan Sankey,NDSU,,2022
Michael Sansone,FAIR,22.0,2022
Adrian Santa Cruz,CSUB,,2022
Matthew Sapienza,GTWN,19.0,2022
Trystan Sarcone,DART,22.0,2022
Joe Savino,ELON,21.0,2022
William Saxton,UCF,,2022
Garrett Saylor,ECU,,2022
Gage Schenk,BGSU,,2022
Cregg Scherrer,ALB,21.0,2022
Logan Schmitt,SLU,,2022
Will Schomberg,DAV,21.0,2022
Jacob Schultz,UL,,2022
Michael Schuler,EKU,,2022
Wyatt Scotti,NE,20.0,2022
Kyle Seebach,NIU,23.0,2022
Zach Segal,CIN,,2022
Trent Seibert,MTSU,,2022
Ben Seiler,SIE,,2022
Kevin Seitter,QUIN,21.0,2022
James Sells,MTSU,,2022
Kenny Serwa,DAY,,2022
Joe Shapiro,WMU,,2022
Josh Sharman,UNLV,,2022
Colton Shaw,YALE,19.0,2022
Joe Sheets,COLU,20.0,2022
Carter Sheppard,HPU,,2022
Jayden Shertel,UMBC,,2022
Adam Shew,SF,,2022
Tyler Shingledecker,PSU,,2022
Matthew Shirah,NAVY,,2022
Jake Shirk,WRST,20.0,2022
Bryant Shives,MSM,,2022
Andrew Shoultz,CARK,,2022
Justin Showalter,JMU,,2022
Tyler Shuck,FGCU,,2022
Grant Siegel,TULN,19.0,2022
Joey Silan,DEL,,2022
Canaan Silver,NCSU,,2022
Joe Simeone,GWEB,,2022
Sean Sinisko,ILST,,2022
Nathan Skinner,DART,,2022
Ryan Slater,FLA,20.0,2022
Sawyer Smallwood,LR,,2022
Landon Smiddy,ETSU,,2022
Brandon Smith,MSST,,2022
Darien Smith,FGCU,22.0,2022
Devin Smith,UVU,,2022
Kyle Smith,RID,,2022
Ledgend Smith,ORU,23.0,2022
Luke Smith,JOES,,2022
Miles Smith,USA,,2022
Nick Smith,EVAN,,2022
Tanner Smith,HARV,19.0,2022
Jon Snyder,YSU,,2022
Blake Sodersten,CSUN,,2022
Justin Solt,GW,,2022
Joshua South,BEL,,2022
Matthew Sox,UTAH,,2022
Mitchell Spencer,PFW,,2022
Jeremy Spezia,BGSU,,2022
Carter Spivey,ECU,,2022
Vincent Spizzoucco,CCSU,19.0,2022
Sean Sposato,URI,,2022
Shea Sprague,ELON,19.0,2022
Dom Stagliano,STET,,2022
Cole Stallings,STET,20.0,2022
Hunter Stallings,MVSU,,2022
Matt Stamford,LEH,,2022
Jack Steele,MASS,,2022
Enzo Stefanoni,CONN,24.0,2022
Matthew Steidl,SIU,,2022
Tommy Steier,CREI,,2022
Ryan Steinhauer,DAY,21.0,2022
Adam Stephenson,ACU,,2022
Jack Sterner,BYU,,2022
Kevin Stevens,RGV,,2022
Tristan Stevens,TEX,,2022
Cooper Stinson,DUKE,,2022
Chance Stone,MCN,,2022
Sam Stoutenborough,CAL,21.0,2022
Tyler Stromsborg,USC,,2022
Baron Stuart,PITT,,2022
Colby Stuart,ETSU,,2022
Tyler Stultz,CSUF,,2022
Kyle Subers,LAF,,2022
Carter Sutton,WIN,,2022
Tyler Switalski,GWEB,19.0,2022
Camryn Szynski,TOL,,2022
Noah Takacs,SAC,,2022
Brandon Talley,UL,,2022
Ryan Taurek,SMC,,2022
Brighton Taylor,SPU,,2022
Grant Taylor,WSU,21.0,2022
Zane Taylor,UNCW,20.0,2022
Austin Temple,ND,,2022
Devyn Terbrak,WKU,,2022
Alex Theis,WRST,,2022
Tyler Theriot,NICH,22.0,2022
Hayden Thomas,AMCC,,2022
Tyler Thomas,BAY,,2022
Jay Thompson,GASO,,2022
Micky Thompson,SJSU,21.0,2022
Mark Timmins,OMA,,2022
Joe Todd,SFA,23.0,2022
Payton Tolle,WICH,19.0,2022
Conner Tomasic,MSU,,2022
Luke Torbert,KENN,,2022
Ian Torpey,UNCO,,2022
Josue Torres,AAMU,,2022
Nick Torres,LIU,21.0,2022
Ryan Towle,UML,,2022
Blaine Traxel,CSUN,,2022
Zach Tsakounis,W&M,,2022
Braydon Tucker,IU,22.0,2022
Trey Tujetsch,APP,,2022
Tyler Tuthill,APP,,2022
Aidan Tyrell,ND,,2022
Isaiah Valenzuela,MVSU,,2022
Everett Vaughan,HPU,18.0,2022
Hector Vazquez,BCU,,2022
Dom Velazquez,DEL,20.0,2022
Ben Vespi,UCF,21.0,2022
Hunter Viets,FAMU,23.0,2022
Jared Villalobos,CBU,21.0,2022
Wyatt Villella,MRMK,,2022
Vincent Vitacco,RID,,2022
Matt Voelker,BAY,,2022
Grant Vurpillat,NJIT,,2022
Jalen Wade,LIU,,2022
Hunter Waldis,HALL,23.0,2022
Antonio Walker,MVSU,,2022
Brett Walker,TCU,23.0,2022
Brooks Walton,UAB,,2022
Justin Walton,NORF,,2022
Cam Walty,NEV,20.0,2022
Troy Wansing,PUR,,2022
Jordan Warecke,MAN,22.0,2022
Jace Warkentien,WIU,,2022
Kevin Warunek,LONG,19.0,2022
Quinn Waterhouse,SIUE,21.0,2022
Jacob Weatherley,LR,,2022
Jacob Weaver,APSU,19.0,2022
Tristan Weaver,CIN,,2022
Ray Weber,ALB,,2022
Landon Weins,PUR,,2022
Brock Weirather,RICH,23.0,2022
Wyatt Wendell,PUR,,2022
Ryan Wentz,CSUN,20.0,2022
Brody Westbrooks,SAM,,2022
Travis Weston,CP,23.0,2022
Henry Weycker,VT,21.0,2022
Alec Whaley,MUR,,2022
Adam Wheaton,LAM,23.0,2022
Cameron Wheeler,UCI,21.0,2022
Noah Whitted,AAMU,,2022
Parker Whittle,WIN,,2022
Jarret Whorff,LT,,2022
Peyton Wigginton,MTSU,,2022
Evan Wilde,NIA,,2022
Danny Wilkinson,VILL,21.0,2022
DJ Wilkinson,FAMU,24.0,2022
Matt Willadsen,NCSU,,2022
Austin Williams,SEMO,,2022
Brian Williams,TXSO,,2022
Tim Williamson,HARV,21.0,2022
Jeff Wilson,UL,,2022
Ryan Wiltse,SMC,20.0,2022
Blake Wimberley,MEM,,2022
Tommy Windt,SEMO,,2022
Peyton Winebarger,NCAT,,2022
Bay Witcher,TROY,,2022
Michael Wong,UTA,,2022
Zeke Wood,TXST,22.0,2022
Jacob Wosinski,OAK,,2022
Frankie Wright,WAG,18.0,2022
Colin Wyman,ILST,,2022
Hayden Wynja,MUR,,2022
Luke Yacinich,COR,,2022
Rian Yates,EKU,,2022
Brian Yetter,MRST,22.0,2022
Jordan Yoder,LAF,21.0,2022
Carter Young,GCU,,2022
Scott Youngbrandt,SLU,,2022
Cole Zaffiro,PENN,20.0,2022
Jack Zalasky,SAC,21.0,2022
Vin Zappulla,MRMK,23.0,2022
Isaiah Zavala,UIW,,2022
Trey Ziegenbein,MOST,,2022
Jaren Zinn,HARV,23.0,2022
Jake Bloss,GTWN,22.0,2023
Chase Dollander,TENN,21.0,2023
Hurston Waldrep,FLA,21.0,2023
Paul Skenes,LSU,21.0,2023
Logan Evans,PITT,22.0,2023
Rhett Lowder,WAKE,21.0,2023
Jac Caglianone,FLA,20.0,2023
Ryan Johnson,DBU,20.0,2023
Chase Burns,TENN,20.0,2023
Xavier Meachem,NCAT,20.0,2023
Paul Bonzagni,SIU,21.0,2023
Caleb Hobson,UTM,21.0,2023
Andrew Lindsey,TENN,23.0,2023
Skylar Hales,SCU,21.0,2023
Casey Anderson,UVU,22.0,2023
Landon Tomkins,LT,23.0,2023
Austin Emener,ETSU,21.0,2023
Jason Savacool,MD,21.0,2023
Eric Yost,NE,20.0,2023
Tyler Morgan,ACU,22.0,2023
Chris Clark,HARV,21.0,2023
Austin Amaral,STET,21.0,2023
Matt Jachec,INST,21.0,2023
Riley Frey,MILW,21.0,2023
Shay Schanaman,NEB,23.0,2023
Travis Sthele,TEX,21.0,2023
Cory Wall,W&M,23.0,2023
Riley Gowens,ILL,23.0,2023
Seth Keener,WAKE,21.0,2023
Liam Sullivan,UGA,21.0,2023
Ixan Henderson,FRES,21.0,2023
Lucas Braun,CSUN,21.0,2023
